# Program:featureCounts v2.1.1; Command:"featureCounts" "-F" "GFF" "-t" "CDS" "-g" "ID" "-a" "e745_annot.gff" "-o" "tnseq_master_counts.txt" "alignments/trim_ERR1801006_pass.bam" "alignments/trim_ERR1801007_pass.bam" "alignments/trim_ERR1801008_pass.bam" "alignments/trim_ERR1801009_pass.bam" "alignments/trim_ERR1801010_pass.bam" "alignments/trim_ERR1801011_pass.bam" "alignments/trim_ERR1801012_pass.bam" "alignments/trim_ERR1801013_pass.bam" "alignments/trim_ERR1801014_pass.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/trim_ERR1801006_pass.bam	alignments/trim_ERR1801007_pass.bam	alignments/trim_ERR1801008_pass.bam	alignments/trim_ERR1801009_pass.bam	alignments/trim_ERR1801010_pass.bam	alignments/trim_ERR1801011_pass.bam	alignments/trim_ERR1801012_pass.bam	alignments/trim_ERR1801013_pass.bam	alignments/trim_ERR1801014_pass.bam
IBPFAHIO_02680	tig00000001	2688421	2689182	+	762	0	0	0	0	0	0	0	0	0
IBPFAHIO_02681	tig00000001	2689318	2689665	+	348	0	0	0	0	0	0	0	0	0
IBPFAHIO_02682	tig00000001	2690038	2690700	+	663	0	0	0	0	0	0	0	0	0
IBPFAHIO_02683	tig00000001	2690779	2694006	+	3228	3	28	3	0	0	1	19	51	96
IBPFAHIO_02684	tig00000001	2694120	2694434	+	315	0	0	0	0	0	0	0	0	0
IBPFAHIO_02685	tig00000001	2694447	2694821	+	375	0	0	0	0	0	0	0	0	0
IBPFAHIO_02686	tig00000001	2694831	2695175	+	345	0	0	0	0	0	0	0	0	0
IBPFAHIO_02687	tig00000001	2695246	2696391	+	1146	382	802	536	1035	350	657	524	531	573
IBPFAHIO_02688	tig00000001	2697106	2698965	+	1860	0	0	106	0	0	0	0	0	0
IBPFAHIO_02689	tig00000001	2699059	2699310	+	252	0	0	0	0	0	0	0	0	0
IBPFAHIO_02690	tig00000001	2699370	2700512	+	1143	0	0	0	9	0	22	0	0	148
IBPFAHIO_02691	tig00000001	2700537	2700791	+	255	0	0	0	0	0	0	0	0	0
IBPFAHIO_02692	tig00000001	2701047	2702231	+	1185	62	0	0	208	0	50	0	0	60
IBPFAHIO_02693	tig00000001	2702228	2702365	+	138	0	0	0	0	0	0	0	0	0
IBPFAHIO_02694	tig00000001	2703111	2705021	+	1911	331	162	218	247	0	322	251	392	264
IBPFAHIO_02695	tig00000001	2705362	2705862	+	501	0	0	0	0	0	0	0	0	0
IBPFAHIO_02696	tig00000001	2705959	2707806	+	1848	0	0	0	0	0	0	0	0	0
IBPFAHIO_02697	tig00000001	2707809	2708705	+	897	0	0	0	0	0	0	0	0	0
IBPFAHIO_02698	tig00000001	2708755	2709144	+	390	0	0	0	0	0	0	0	0	0
IBPFAHIO_02699	tig00000001	2709131	2711476	+	2346	0	0	0	0	0	0	0	0	0
IBPFAHIO_02700	tig00000001	2711569	2712756	+	1188	28	47	27	32	54	102	0	72	10
IBPFAHIO_02701	tig00000001	2713057	2715186	+	2130	0	21	0	0	0	0	0	40	17
IBPFAHIO_02702	tig00000001	2715183	2716190	+	1008	18	46	418	97	0	55	1	1	7
IBPFAHIO_02703	tig00000001	2716207	2717118	+	912	0	0	0	0	0	0	0	0	0
IBPFAHIO_02704	tig00000001	2717246	2717974	-	729	0	0	0	0	0	0	0	0	0
IBPFAHIO_02705	tig00000001	2717971	2719389	-	1419	0	43	0	0	0	0	0	0	0
IBPFAHIO_02706	tig00000001	2719708	2720829	+	1122	0	0	0	0	0	0	0	0	0
IBPFAHIO_02707	tig00000001	2721438	2722391	-	954	20	16	54	49	23	147	0	12	113
IBPFAHIO_02708	tig00000001	2722760	2723239	+	480	0	0	0	0	0	0	0	0	0
IBPFAHIO_02709	tig00000001	2723332	2723622	+	291	0	0	0	0	0	0	0	0	0
IBPFAHIO_02710	tig00000001	2723658	2724494	+	837	244	16	3	107	0	76	2	101	26
IBPFAHIO_02711	tig00000001	2724774	2725754	+	981	0	3	0	8	0	26	0	27	0
IBPFAHIO_02712	tig00000001	2725876	2727294	+	1419	2	5	0	0	0	0	0	3	0
IBPFAHIO_02713	tig00000001	2727365	2728834	+	1470	354	378	511	173	220	267	326	163	338
IBPFAHIO_02714	tig00000001	2728844	2729311	+	468	0	0	0	0	0	0	0	0	0
IBPFAHIO_02715	tig00000001	2729347	2730219	+	873	0	0	0	0	0	8	0	0	0
IBPFAHIO_02716	tig00000001	2730300	2732834	+	2535	52	158	59	185	0	28	235	55	0
IBPFAHIO_02717	tig00000001	2732990	2733097	+	108	0	0	0	0	0	0	0	0	0
IBPFAHIO_02718	tig00000001	2733109	2733762	+	654	0	0	0	0	0	0	7	0	0
IBPFAHIO_02719	tig00000001	2733755	2734546	+	792	833	478	1551	533	558	668	818	410	795
IBPFAHIO_02720	tig00000001	2734556	2735047	+	492	0	0	0	0	0	10	0	58	0
IBPFAHIO_02721	tig00000001	2735065	2735475	+	411	0	0	0	0	0	0	0	0	0
IBPFAHIO_02722	tig00000001	2735479	2736879	+	1401	4	42	0	0	0	28	0	0	5
IBPFAHIO_02723	tig00000001	2736902	2737276	+	375	0	0	0	0	0	0	0	0	0
IBPFAHIO_02724	tig00000001	2737765	2737959	+	195	0	0	0	0	0	25	0	0	0
IBPFAHIO_02725	tig00000001	2737949	2738302	+	354	0	0	0	0	0	0	0	0	0
IBPFAHIO_02726	tig00000001	2738404	2739951	+	1548	275	230	566	289	133	432	160	135	193
IBPFAHIO_02727	tig00000001	2740103	2740531	+	429	0	0	0	0	0	0	0	0	0
IBPFAHIO_02728	tig00000001	2740509	2740760	+	252	0	0	0	0	0	0	0	0	0
IBPFAHIO_02729	tig00000001	2741060	2741275	-	216	0	0	0	0	0	0	0	0	0
IBPFAHIO_02730	tig00000001	2741388	2741696	+	309	0	0	0	0	0	0	0	0	0
IBPFAHIO_02731	tig00000001	2741800	2742978	+	1179	0	0	0	0	0	0	0	0	0
IBPFAHIO_02732	tig00000001	2743381	2743674	+	294	0	0	0	0	0	0	0	0	0
IBPFAHIO_02733	tig00000001	2744523	2746844	+	2322	65	130	5	232	95	157	142	221	0
IBPFAHIO_02734	tig00000001	2746841	2747299	+	459	0	3	0	4	0	92	0	0	0
IBPFAHIO_02735	tig00000001	2747330	2748343	+	1014	83	60	125	148	156	0	0	1	67
IBPFAHIO_02736	tig00000001	2748340	2748786	+	447	0	0	0	0	0	0	0	0	0
IBPFAHIO_02737	tig00000001	2748936	2749751	+	816	35	0	0	0	0	0	0	0	0
IBPFAHIO_02738	tig00000001	2749957	2751129	+	1173	0	0	0	0	0	37	0	0	0
IBPFAHIO_02739	tig00000001	2751126	2751323	+	198	0	0	0	0	0	0	0	0	0
IBPFAHIO_02740	tig00000001	2751291	2751785	-	495	0	0	0	0	0	0	0	0	0
IBPFAHIO_02741	tig00000001	2752371	2752793	+	423	0	0	0	0	0	0	0	0	0
IBPFAHIO_02742	tig00000001	2752959	2754152	-	1194	0	11	0	80	0	88	0	69	0
IBPFAHIO_02743	tig00000001	2754376	2754753	+	378	0	0	0	0	0	0	0	0	0
IBPFAHIO_02744	tig00000001	2754774	2755079	+	306	0	0	0	0	0	0	0	0	0
IBPFAHIO_02745	tig00000001	2755213	2755656	+	444	0	0	0	0	0	0	0	0	0
IBPFAHIO_02746	tig00000001	2755764	2757059	-	1296	29	12	0	9	11	8	12	7	9
IBPFAHIO_02747	tig00000001	2757440	2758255	+	816	0	0	0	0	0	0	0	0	0
IBPFAHIO_02748	tig00000001	2758265	2758480	+	216	0	0	0	0	0	0	0	0	0
IBPFAHIO_02749	tig00000001	2758564	2759742	+	1179	141	47	112	73	74	114	61	70	25
IBPFAHIO_02750	tig00000001	2760478	2761962	+	1485	0	0	0	0	0	0	0	0	0
IBPFAHIO_02751	tig00000001	2761919	2762143	+	225	0	0	0	0	0	0	0	0	0
IBPFAHIO_02752	tig00000001	2762156	2762305	+	150	0	0	0	0	0	0	0	0	0
IBPFAHIO_02753	tig00000002	47	373	-	327	0	0	0	0	0	0	0	0	0
IBPFAHIO_02754	tig00000002	373	627	-	255	0	0	0	0	0	0	0	0	0
IBPFAHIO_02755	tig00000002	2556	2837	-	282	0	0	0	0	0	0	0	0	0
IBPFAHIO_02756	tig00000002	3053	3520	+	468	0	0	0	0	0	0	0	0	0
IBPFAHIO_02757	tig00000002	3520	4065	+	546	0	0	0	0	19	0	0	0	0
IBPFAHIO_02758	tig00000002	4076	4333	+	258	295	21	0	0	103	0	0	0	0
IBPFAHIO_02759	tig00000002	4484	4951	+	468	0	0	0	0	0	0	0	0	0
IBPFAHIO_02760	tig00000002	4969	5715	+	747	0	4	0	0	0	0	0	0	0
IBPFAHIO_02761	tig00000002	5715	6524	+	810	0	0	0	0	0	0	0	0	0
IBPFAHIO_02762	tig00000002	7078	7764	-	687	10	0	0	0	0	0	0	0	0
IBPFAHIO_02763	tig00000002	8154	9998	+	1845	0	0	0	33	0	0	70	0	0
IBPFAHIO_02764	tig00000002	10053	11519	+	1467	0	7	3	24	0	0	0	30	36
IBPFAHIO_02765	tig00000002	11556	12398	+	843	104	4	0	39	0	98	201	3	7
IBPFAHIO_02766	tig00000002	12615	13910	-	1296	73	16	143	0	27	71	0	36	0
IBPFAHIO_02767	tig00000002	14213	15364	+	1152	3028	700	255	1047	662	1441	1026	736	807
IBPFAHIO_02768	tig00000002	15373	15642	+	270	0	0	0	0	0	0	0	0	0
IBPFAHIO_02769	tig00000002	15724	16284	+	561	0	29	19	19	0	61	0	0	62
IBPFAHIO_02770	tig00000002	16485	17444	+	960	14	5	2	0	0	9	33	18	12
IBPFAHIO_02771	tig00000002	17441	18319	+	879	0	24	0	0	0	45	0	53	0
IBPFAHIO_02772	tig00000002	18280	18576	+	297	0	0	254	0	6	0	0	0	0
IBPFAHIO_02773	tig00000002	18955	20133	+	1179	127	57	119	108	63	107	65	81	14
IBPFAHIO_02774	tig00000002	20970	21581	+	612	21	5	6	0	0	5	19	18	13
IBPFAHIO_02775	tig00000002	21624	22802	-	1179	124	48	128	91	53	109	69	81	25
IBPFAHIO_02776	tig00000002	22922	23170	+	249	0	0	0	0	0	0	0	0	0
IBPFAHIO_02777	tig00000002	23370	23774	+	405	0	0	0	0	0	0	0	0	0
IBPFAHIO_02778	tig00000002	23922	24965	+	1044	0	139	0	0	0	0	0	72	79
IBPFAHIO_02779	tig00000002	24980	25543	+	564	0	0	0	0	0	0	0	0	0
IBPFAHIO_02780	tig00000002	25860	26369	+	510	0	0	0	0	0	0	0	0	0
IBPFAHIO_02781	tig00000002	26469	27119	+	651	0	0	0	0	0	0	0	0	0
IBPFAHIO_02782	tig00000002	27232	28185	-	954	43	77	34	54	59	193	22	26	27
IBPFAHIO_02783	tig00000002	28370	28669	+	300	0	0	0	0	0	0	0	0	0
IBPFAHIO_02784	tig00000002	29271	29876	+	606	67	43	38	23	0	115	110	87	32
IBPFAHIO_02785	tig00000002	30298	31206	-	909	30	32	0	18	1	29	26	57	25
IBPFAHIO_02786	tig00000002	31703	32257	+	555	0	34	0	135	0	0	19	47	0
IBPFAHIO_02787	tig00000002	32506	32910	+	405	0	0	0	0	0	0	0	0	0
IBPFAHIO_02788	tig00000002	32927	34075	+	1149	39	4	30	0	0	0	0	14	21
IBPFAHIO_02789	tig00000002	34315	34920	+	606	0	0	0	0	0	0	0	0	0
IBPFAHIO_02790	tig00000002	34907	35866	-	960	0	0	0	0	0	0	0	0	0
IBPFAHIO_02791	tig00000002	36501	36821	-	321	0	0	0	0	0	0	0	0	1
IBPFAHIO_02792	tig00000002	36822	37658	-	837	11	12	111	0	0	21	22	0	29
IBPFAHIO_02793	tig00000002	37694	37984	-	291	0	0	1	0	0	0	0	0	0
IBPFAHIO_02794	tig00000002	38259	38792	+	534	0	0	0	0	0	0	0	0	0
IBPFAHIO_02795	tig00000002	38743	39330	+	588	0	0	0	0	0	0	6	0	0
IBPFAHIO_02796	tig00000002	39437	40273	-	837	7	9	121	0	0	10	20	0	19
IBPFAHIO_02797	tig00000002	40309	40599	-	291	0	0	0	0	0	0	0	0	0
IBPFAHIO_02798	tig00000002	40849	42126	+	1278	0	0	0	0	0	0	0	0	0
IBPFAHIO_02799	tig00000002	42136	42792	+	657	0	0	0	0	0	0	0	0	0
IBPFAHIO_02800	tig00000002	42792	44168	+	1377	88	94	0	34	46	178	92	93	0
IBPFAHIO_02801	tig00000002	44298	44399	+	102	0	0	0	0	0	0	0	0	0
IBPFAHIO_02802	tig00000002	44478	44672	+	195	0	0	0	0	0	14	0	0	0
IBPFAHIO_02803	tig00000002	45116	46663	+	1548	303	213	513	324	117	457	143	136	196
IBPFAHIO_02804	tig00000002	46750	48045	-	1296	0	0	0	1	0	5	0	0	0
IBPFAHIO_02805	tig00000002	48328	48819	-	492	0	6	8	0	0	46	1	12	0
IBPFAHIO_02806	tig00000002	49255	49950	-	696	0	0	0	0	0	9	0	0	0
IBPFAHIO_02807	tig00000002	50758	51573	+	816	0	0	0	0	0	0	0	0	0
IBPFAHIO_02808	tig00000002	51651	51887	-	237	0	0	0	0	0	0	0	0	0
IBPFAHIO_02809	tig00000002	52063	52350	-	288	0	0	0	0	0	0	0	0	0
IBPFAHIO_02810	tig00000002	52479	53264	-	786	0	0	0	0	0	0	0	0	0
IBPFAHIO_02811	tig00000002	53442	54542	+	1101	0	0	0	0	0	0	0	0	0
IBPFAHIO_02812	tig00000002	54532	55356	+	825	0	0	0	0	0	0	0	0	0
IBPFAHIO_02813	tig00000002	55353	56168	+	816	0	0	0	0	0	0	0	0	0
IBPFAHIO_02814	tig00000002	56165	56995	+	831	9	0	0	0	0	29	0	18	0
IBPFAHIO_02815	tig00000002	57002	58033	+	1032	0	0	0	0	0	0	0	0	0
IBPFAHIO_02816	tig00000002	58256	59530	+	1275	0	46	8	98	0	43	0	51	50
IBPFAHIO_02817	tig00000002	59913	60641	-	729	0	0	0	0	0	0	0	0	0
IBPFAHIO_02818	tig00000002	60619	62193	-	1575	0	140	0	70	0	107	128	0	0
IBPFAHIO_02819	tig00000002	62422	63360	+	939	0	0	0	0	0	0	0	0	0
IBPFAHIO_02820	tig00000002	63372	64283	+	912	0	0	0	0	0	0	0	0	0
IBPFAHIO_02821	tig00000002	64307	65779	+	1473	0	8	0	0	0	0	0	4	0
IBPFAHIO_02822	tig00000002	65831	66442	+	612	0	0	0	0	0	0	0	0	0
IBPFAHIO_02823	tig00000002	66472	67518	+	1047	0	0	0	0	0	0	0	0	0
IBPFAHIO_02824	tig00000002	67593	68384	+	792	0	0	0	0	0	0	0	0	0
IBPFAHIO_02825	tig00000002	68512	71493	+	2982	113	43	59	3	7	103	64	203	60
IBPFAHIO_02826	tig00000002	71490	73151	+	1662	0	0	0	30	0	62	0	0	152
IBPFAHIO_02827	tig00000002	73191	74123	+	933	0	0	0	0	0	0	0	0	0
IBPFAHIO_02828	tig00000002	74483	76096	-	1614	0	0	0	0	0	0	0	0	0
IBPFAHIO_02829	tig00000002	76103	77377	-	1275	0	51	7	87	0	35	0	53	20
IBPFAHIO_02830	tig00000002	77665	78318	+	654	0	0	0	0	0	0	0	0	0
IBPFAHIO_02831	tig00000002	78315	79634	+	1320	0	0	0	0	0	21	0	49	0
IBPFAHIO_02832	tig00000002	79724	80902	-	1179	133	49	137	82	64	108	60	74	28
IBPFAHIO_02833	tig00000002	81058	81318	+	261	0	0	0	0	0	0	0	0	0
IBPFAHIO_02834	tig00000002	81592	82740	-	1149	43	1	21	0	0	2	0	12	13
IBPFAHIO_02835	tig00000002	82757	83161	-	405	0	0	0	0	0	0	0	0	0
IBPFAHIO_02836	tig00000002	83557	84852	+	1296	0	0	0	1	0	5	0	0	0
IBPFAHIO_02837	tig00000002	85005	85382	+	378	0	0	0	0	0	0	0	0	0
IBPFAHIO_02838	tig00000002	85434	86297	+	864	0	0	0	0	0	0	0	0	0
IBPFAHIO_02839	tig00000002	86924	87493	-	570	63	22	16	26	0	9	0	14	0
IBPFAHIO_02840	tig00000002	87490	88026	-	537	0	7	0	6	0	9	0	3	0
IBPFAHIO_02841	tig00000002	88284	88574	+	291	0	0	0	0	0	0	0	0	0
IBPFAHIO_02842	tig00000002	88610	89446	+	837	0	0	0	0	0	0	0	0	0
IBPFAHIO_02843	tig00000002	89757	90212	-	456	0	0	0	0	0	39	0	0	102
IBPFAHIO_02844	tig00000002	90214	92406	-	2193	0	35	0	0	0	0	0	0	0
IBPFAHIO_02845	tig00000002	92409	93263	-	855	0	0	0	0	0	7	0	0	35
IBPFAHIO_02846	tig00000002	93417	94757	+	1341	0	0	0	0	0	0	0	0	0
IBPFAHIO_02847	tig00000002	94770	96155	+	1386	1	91	0	46	31	129	3	198	45
IBPFAHIO_02848	tig00000002	96395	97543	-	1149	47	7	28	0	0	2	1	15	22
IBPFAHIO_02849	tig00000002	97560	97964	-	405	0	0	0	0	0	0	0	0	0
IBPFAHIO_02850	tig00000002	98172	99599	-	1428	85	23	0	0	154	75	0	0	0
IBPFAHIO_02851	tig00000002	100553	101389	+	837	0	0	0	0	0	0	0	0	0
IBPFAHIO_02852	tig00000002	102160	102894	+	735	0	0	0	0	0	0	0	0	0
IBPFAHIO_02853	tig00000002	102910	104079	+	1170	608	331	1287	1098	99	506	679	443	149
IBPFAHIO_02854	tig00000002	104095	105090	+	996	14	24	36	46	0	0	0	0	47
IBPFAHIO_02855	tig00000002	105169	106095	+	927	0	0	0	0	0	0	0	0	0
IBPFAHIO_02856	tig00000002	106114	107364	+	1251	8	85	0	61	50	59	0	0	0
IBPFAHIO_02857	tig00000002	107495	108448	+	954	19	9	61	59	31	108	0	11	116
IBPFAHIO_02858	tig00000002	108556	109641	-	1086	0	0	0	0	0	0	0	0	0
IBPFAHIO_02859	tig00000002	111717	112235	-	519	0	4	0	0	0	0	86	221	0
IBPFAHIO_02860	tig00000002	113678	114514	+	837	0	0	0	0	0	0	0	0	0
IBPFAHIO_02861	tig00000002	115012	115488	-	477	0	0	0	0	0	0	0	0	0
IBPFAHIO_02862	tig00000002	115898	117148	+	1251	97	106	181	248	66	147	40	126	105
IBPFAHIO_02863	tig00000002	117284	118786	-	1503	0	0	51	102	25	91	0	22	48
IBPFAHIO_02864	tig00000002	118800	119489	-	690	0	0	0	0	0	0	0	0	0
IBPFAHIO_02865	tig00000002	119650	120468	+	819	0	6	32	0	0	0	0	0	0
IBPFAHIO_02866	tig00000002	120710	120928	+	219	0	0	0	0	0	0	0	0	0
IBPFAHIO_02867	tig00000002	121200	122519	+	1320	0	6	12	0	0	0	0	0	0
IBPFAHIO_02868	tig00000002	122944	123177	-	234	0	0	0	0	0	0	0	0	0
IBPFAHIO_02869	tig00000002	123198	123653	-	456	0	6	0	0	0	2	0	0	0
IBPFAHIO_02870	tig00000002	123896	124477	+	582	0	0	0	0	0	12	0	0	0
IBPFAHIO_02871	tig00000002	124519	125322	+	804	0	0	0	0	0	0	0	0	0
IBPFAHIO_02872	tig00000002	125492	126454	-	963	0	0	0	0	0	0	0	0	0
IBPFAHIO_02873	tig00000002	126456	127895	-	1440	215	110	36	1	0	0	119	4	0
IBPFAHIO_02874	tig00000002	128080	130026	+	1947	0	0	0	45	1	0	0	0	0
IBPFAHIO_02875	tig00000002	130257	131429	-	1173	7	1	5	54	0	10	21	17	12
IBPFAHIO_02876	tig00000002	131622	132494	+	873	0	12	0	0	0	0	0	0	0
IBPFAHIO_02877	tig00000002	132829	133113	+	285	9	0	0	0	0	0	0	0	0
IBPFAHIO_02878	tig00000002	133061	133480	+	420	0	0	0	0	0	0	0	0	0
IBPFAHIO_02879	tig00000002	133510	134109	-	600	0	0	0	0	0	0	0	0	0
IBPFAHIO_02880	tig00000002	134173	134772	-	600	0	0	0	0	0	0	0	0	0
IBPFAHIO_02881	tig00000002	135726	135908	+	183	0	0	0	0	0	0	0	0	0
IBPFAHIO_02882	tig00000002	135898	136077	+	180	0	0	0	0	0	0	0	0	0
IBPFAHIO_02883	tig00000002	136320	137840	+	1521	0	0	0	0	0	0	0	0	0
IBPFAHIO_02884	tig00000002	138027	138599	-	573	0	0	0	0	0	0	0	0	0
IBPFAHIO_02885	tig00000002	138606	139268	-	663	0	0	0	0	0	0	0	0	0
IBPFAHIO_02886	tig00000002	139284	139799	-	516	0	0	0	0	0	0	0	0	0
IBPFAHIO_02887	tig00000002	139801	140085	-	285	59	18	22	0	62	113	0	196	117
IBPFAHIO_02888	tig00000002	140119	141447	-	1329	99	131	9	63	0	100	0	67	0
IBPFAHIO_02889	tig00000002	141461	141916	-	456	0	0	0	0	0	0	0	0	0
IBPFAHIO_02890	tig00000002	141919	143865	-	1947	54	12	0	0	0	57	0	0	0
IBPFAHIO_02891	tig00000002	144254	145432	-	1179	116	50	122	81	65	110	47	78	28
IBPFAHIO_02892	tig00000002	145530	145820	-	291	0	0	0	0	0	0	0	0	0
IBPFAHIO_02893	tig00000002	145804	146067	-	264	0	59	0	0	0	51	154	0	66
IBPFAHIO_02894	tig00000002	146188	147141	+	954	20	14	59	36	20	135	0	12	91
IBPFAHIO_02895	tig00000002	147786	148067	-	282	0	0	0	0	0	0	0	0	0
IBPFAHIO_02896	tig00000002	148109	148465	-	357	0	0	0	0	0	0	0	0	0
IBPFAHIO_02897	tig00000002	148524	148703	-	180	0	0	0	0	0	0	0	0	0
IBPFAHIO_02898	tig00000002	149148	149420	-	273	0	0	0	0	0	0	0	0	0
IBPFAHIO_02899	tig00000002	149430	149585	-	156	0	0	0	0	0	0	0	0	0
IBPFAHIO_02900	tig00000002	149601	149852	-	252	0	0	0	0	0	0	0	0	0
IBPFAHIO_02901	tig00000002	149852	150058	-	207	0	3	0	0	0	1	0	0	2
IBPFAHIO_02902	tig00000002	151196	151453	-	258	0	0	0	0	0	0	0	0	0
IBPFAHIO_02903	tig00000002	151475	151780	-	306	0	0	0	0	0	0	0	0	0
IBPFAHIO_02904	tig00000002	151829	151960	-	132	0	0	0	0	0	0	0	0	0
IBPFAHIO_02905	tig00000002	151963	152862	-	900	0	0	0	0	0	0	0	0	0
IBPFAHIO_02906	tig00000002	152875	153471	-	597	0	6	0	0	0	2	0	0	3
IBPFAHIO_02907	tig00000002	153552	153701	-	150	0	0	0	0	0	0	0	0	0
IBPFAHIO_02908	tig00000002	153817	155826	-	2010	0	5	0	0	0	0	0	39	22
IBPFAHIO_02909	tig00000002	155837	157306	-	1470	0	0	0	0	0	0	0	0	0
IBPFAHIO_02910	tig00000002	157367	159739	-	2373	4270	8892	3632	2271	2225	2377	4284	7188	5270
IBPFAHIO_02911	tig00000002	160149	161399	+	1251	103	112	170	265	69	156	36	165	129
IBPFAHIO_02912	tig00000002	161535	161729	-	195	0	0	0	0	0	0	0	0	0
IBPFAHIO_02913	tig00000002	161875	162210	-	336	0	0	0	0	0	0	0	0	0
IBPFAHIO_02914	tig00000002	162231	163823	-	1593	2	144	0	49	113	264	130	123	224
IBPFAHIO_02915	tig00000002	163842	164264	-	423	0	0	33	97	0	0	0	0	69
IBPFAHIO_02916	tig00000002	164266	164562	-	297	0	0	0	0	0	0	0	0	0
IBPFAHIO_02917	tig00000002	164794	165063	-	270	0	0	0	0	0	0	0	0	0
IBPFAHIO_02918	tig00000002	165107	166180	-	1074	21	9	19	102	68	310	54	102	276
IBPFAHIO_02919	tig00000002	166296	166430	-	135	0	0	0	0	0	0	0	0	0
IBPFAHIO_02920	tig00000002	166453	167259	-	807	0	0	0	0	0	0	0	0	0
IBPFAHIO_02921	tig00000002	167270	167914	-	645	0	0	0	0	0	0	0	0	0
IBPFAHIO_02922	tig00000002	167930	169135	-	1206	0	68	58	51	115	68	79	143	96
IBPFAHIO_02923	tig00000002	169135	171159	-	2025	36	32	11	0	84	42	0	50	0
IBPFAHIO_02924	tig00000002	171153	171305	-	153	0	0	0	0	0	0	0	0	0
IBPFAHIO_02925	tig00000002	171322	171915	-	594	0	0	0	0	0	0	0	0	0
IBPFAHIO_02926	tig00000002	171916	172248	-	333	0	0	0	0	0	0	0	0	0
IBPFAHIO_02927	tig00000002	172300	174672	-	2373	108	132	98	273	41	189	47	177	239
IBPFAHIO_02928	tig00000002	174669	175460	-	792	0	0	0	0	0	0	0	0	0
IBPFAHIO_02929	tig00000002	175586	177484	-	1899	13	62	7	39	0	44	0	66	25
IBPFAHIO_02930	tig00000002	178197	180026	-	1830	0	89	130	67	0	71	1	26	28
IBPFAHIO_02931	tig00000002	180026	182089	-	2064	125	74	178	73	0	16	43	130	104
IBPFAHIO_02932	tig00000002	182159	182461	-	303	0	0	0	0	0	0	0	0	0
IBPFAHIO_02933	tig00000002	182479	182721	-	243	0	0	0	0	0	0	0	0	0
IBPFAHIO_02934	tig00000002	182718	183152	-	435	0	1	0	0	0	0	0	0	0
IBPFAHIO_02935	tig00000002	183209	185299	-	2091	121	25	0	0	0	0	0	0	0
IBPFAHIO_02936	tig00000002	185296	185556	-	261	0	2	0	6	0	1	0	0	0
IBPFAHIO_02937	tig00000002	185569	186324	-	756	0	0	0	0	0	0	0	0	0
IBPFAHIO_02938	tig00000002	186340	187092	-	753	0	1	46	0	0	0	0	15	0
IBPFAHIO_02939	tig00000002	187107	187922	-	816	0	0	0	0	0	0	0	0	0
IBPFAHIO_02940	tig00000002	187910	189082	-	1173	17	48	108	3	0	12	121	48	145
IBPFAHIO_02941	tig00000002	189135	189809	-	675	0	0	0	0	0	0	0	0	0
IBPFAHIO_02942	tig00000002	189887	190960	-	1074	0	0	0	0	0	0	0	0	0
IBPFAHIO_02943	tig00000002	191055	191744	-	690	0	0	0	0	0	0	0	0	0
IBPFAHIO_02944	tig00000002	192175	192414	-	240	0	0	0	0	0	0	0	0	0
IBPFAHIO_02945	tig00000002	192440	192562	-	123	0	0	0	0	0	0	0	0	0
IBPFAHIO_02946	tig00000002	192767	192922	-	156	455	458	166	617	42	744	417	466	336
IBPFAHIO_02947	tig00000002	193541	193873	-	333	539	293	329	1095	224	1202	272	671	1066
IBPFAHIO_02948	tig00000002	194698	195738	-	1041	0	0	0	0	0	0	0	0	0
IBPFAHIO_02949	tig00000002	197230	198105	-	876	0	0	0	0	0	6	0	0	0
IBPFAHIO_02950	tig00000002	198248	198523	-	276	0	0	0	0	0	0	0	0	0
IBPFAHIO_02951	tig00000002	198666	199370	-	705	0	0	0	0	0	6	0	0	0
IBPFAHIO_02952	tig00000003	41	496	-	456	0	0	4	0	0	0	0	0	0
IBPFAHIO_02953	tig00000003	905	1042	+	138	0	0	0	0	0	0	0	0	0
IBPFAHIO_02954	tig00000003	1098	3275	+	2178	4168	8888	3698	2285	2200	2250	4321	7446	5208
IBPFAHIO_02955	tig00000003	3336	4796	+	1461	0	0	0	0	0	0	0	0	0
IBPFAHIO_02956	tig00000003	4807	7011	+	2205	240	176	239	243	167	88	0	99	3
IBPFAHIO_02957	tig00000003	7027	7176	+	150	0	0	0	0	0	0	0	0	0
IBPFAHIO_02958	tig00000003	7250	7843	+	594	0	0	0	0	0	0	0	0	0
IBPFAHIO_02959	tig00000003	7859	8758	+	900	0	0	0	0	0	0	0	0	0
IBPFAHIO_02960	tig00000003	8761	9246	+	486	214	301	98	369	202	263	191	325	287
IBPFAHIO_02961	tig00000003	9612	9872	+	261	0	0	0	0	0	0	0	0	0
IBPFAHIO_02962	tig00000003	10313	10519	+	207	0	0	0	0	0	12	0	0	0
IBPFAHIO_02963	tig00000003	10519	10770	+	252	0	0	0	0	0	0	0	0	0
IBPFAHIO_02964	tig00000003	10785	11222	+	438	0	0	0	0	0	0	0	0	0
IBPFAHIO_02965	tig00000003	11215	11922	+	708	0	0	0	0	0	0	0	0	0
IBPFAHIO_02966	tig00000003	12086	12286	+	201	0	0	0	0	0	0	0	0	0
IBPFAHIO_02967	tig00000003	12302	12481	+	180	0	0	0	0	0	0	0	0	0
